Country,Year,Total,Coal,Oil,Gas,Cement,Flaring,Per Capita
guyana,2012.0,1.96024,1273.0,1.96024,1676.0,0.16167,0.387609,2.634852
guyana,2013.0,1.90528,1273.0,1.90528,1676.0,0.16167,0.387609,2.549142
guyana,2014.0,1.972021,1273.0,1.971232,1676.0,0.000789,0.387609,2.625458
guyana,2015.0,2.003336,1273.0,1.963904,1676.0,0.039432,0.387609,2.653316
guyana,2017.0,2.319487,1273.0,2.16176,1676.0,0.157727,0.387609,3.038953
guyana,2018.0,2.480982,1273.0,2.319312,1676.0,0.16167,0.387609,3.158419
guyana,2019.0,2.730134,1273.0,2.568464,1676.0,0.16167,0.387609,3.417995
guyana,2020.0,3.190965,1273.0,2.501146,1676.0,0.16167,0.528148,4.002705
guyana,2021.0,3.087826,1273.0,2.679087,1676.0,0.16167,0.24707,3.837874
hungary,1990.0,73.225536,26.417065,22.813663,20.405939,1.750724,0.485158,7.05721
hungary,1991.0,69.656248,25.086489,21.556356,20.459526,1.101696,0.45986,6.714019
hungary,1992.0,62.084832,20.644084,21.704929,17.576422,0.858784,0.440385,5.986931
hungary,1993.0,63.389271,20.555289,21.464431,19.110369,1.021768,0.397373,6.120179
hungary,1994.0,61.786556,18.683496,21.156619,19.412323,1.180858,0.487233,5.974083
hungary,1995.0,61.391314,18.389328,19.759136,20.91053,1.18584,0.264485,5.944641
hungary,1996.0,63.024782,18.874845,18.459569,23.528654,1.110503,0.258735,6.114004
hungary,1997.0,61.623559,18.317739,18.684736,22.435569,1.173869,0.21126,5.990885
hungary,1998.0,61.163666,17.1825,19.296673,22.464834,1.221699,0.186412,5.960809
hungary,1999.0,61.663743,17.561258,19.154319,22.75946,1.22444,0.167104,6.027586
hungary,2000.0,58.365151,16.473463,17.46133,22.205794,1.353058,0.189145,5.720921
hungary,2001.0,59.968212,15.899623,17.238381,24.647062,1.356593,0.144213,5.891971
hungary,2002.0,59.004707,15.628517,16.294215,24.844401,1.425783,0.140346,5.814188
hungary,2003.0,61.756177,16.162075,16.056342,27.226688,1.411835,0.146355,6.103558
hungary,2004.0,60.129554,15.477004,15.601687,26.815476,1.289299,0.118164,5.956669
hungary,2005.0,60.276272,13.598124,16.402897,28.024506,1.19894,0.112839,5.983633
hungary,2006.0,59.633211,13.617368,17.164585,26.511687,1.295854,0.117012,5.929486
hungary,2007.0,58.553668,13.571612,17.531041,25.106068,1.328096,0.104364,5.831358
hungary,2008.0,56.201236096774196,13.063768,17.472752,1569.0,1762.0,1757.0,1299.0
hungary,2009.0,51.464055,11.189071,17.164587,21.363976,0.972707,0.179871,5.141994
hungary,2010.0,52.068732,11.672042,15.972002,22.917573,0.735351,0.188373,5.213742
hungary,2011.0,50.191329,11.954756,15.028675,21.87541,0.56362,0.186943,5.04271
hungary,2012.0,46.757481,11.455735,14.344696,19.571815,0.678421,0.150129,4.712445
hungary,2013.0,43.611553,10.165985,13.846875,18.384958,0.515881,0.150523,4.407594
hungary,2014.0,43.729844,10.184977,15.190656,17.120246,0.56571,0.128992,4.431524
hungary,2015.0,46.65347,10.517019,16.531408,18.229804,0.675693,0.131876,4.739161
hungary,2016.0,47.113086,9.769268,1177.0,19.36532,0.705228,0.136681,4.80006
hungary,2017.0,49.515229,10.047647,17.472752,20.486028,0.783129,0.142545,5.058282
hungary,2018.0,49.463319,9.446999,18.559711,19.846076,0.881792,0.147206,5.059483
hungary,2019.0,49.234646,8.18614,19.363543,19.969006,1.022863,0.14945,5.038444
hungary,2020.0,47.284497,7.440498,17.372881,20.895433,0.928787,0.162081,4.849407
hungary,2021.0,48.454619,6.391263,18.375345,22.112327,0.928787,0.162081,4.990287
iceland,1991.0,2.096309,0.245148,1.732235,0.000163,0.04798,0.06995,8.125511
iceland,1992.0,2.242604,0.242904,1.885768,0.000146,0.045099,0.067617,8.583735
iceland,1993.0,2.393481,0.297981,1.969887,0.000141,0.039052,0.085377,9.068553
iceland,1994.0,2.342135,0.292943,1.941531,0.000178,0.036538,0.070121,8.797609
iceland,1995.0,2.459567,0.296014,2.04326,0.000215,0.036836,0.082236,9.188427
iceland,1996.0,2.513641,0.281272,2.108797,0.000202,0.040817,0.081268,9.339634
iceland,1997.0,2.60959,0.319935,2.175379,0.000211,0.045472,0.066852,9.61685
iceland,1999.0,2.831173,0.35806,2.300187,0.000223,0.060394,0.111275,10.197794
iceland,2001.0,2.855336,0.502106,2.150528,0.00025,0.057689,0.14377,10.010365
iceland,2002.0,2.982484,0.51288,2.282585,0.000236,0.038268,0.147412,10.363116
iceland,2003.0,2.976171,0.510264,2.293774,0.00025,0.032113,0.136344,10.269706
iceland,2004.0,3.100137,0.525751,2.39558,0.000221,0.049791,0.122901,10.603797
iceland,2005.0,2.968443,0.484469,2.306615,8.3e-05,0.053949,0.118159,9.993781
iceland,2006.0,3.144668,0.515156,2.43703,9.1e-05,0.061048,0.127426,10.34192
iceland,2007.0,3.483689,0.596389,2.674027,0.000149,0.063172,0.147373,11.170932
iceland,2008.0,3.801137,0.639214,2.909434,0.000159,0.060828,0.18594,11.963984
iceland,2009.0,3.719715,0.621769,2.8957,0.000164,0.028097,0.170111,11.667863
iceland,2010.0,3.616621,0.626117,2.788367,0.000133,0.009924,0.189644,11.361126
iceland,2011.0,3.494164,0.639488,2.652413,0.000161,0.019647,0.179512,10.943442
iceland,2012.0,3.49087,0.658973,2.655749,4.1e-05,0.045099,0.17205,10.875697
iceland,2013.0,3.48008,0.661003,2.64249,6.2e-05,0.045099,0.173138,10.740192
iceland,2014.0,3.436352,0.625165,2.625463,0.000148,0.045099,0.182954,10.488067
iceland,2016.0,3.485184,0.660089,2.67244,8e-05,0.045099,0.148961,10.382613
iceland,2017.0,3.60162,0.693221,2.758626,4.8e-05,0.045099,0.146479,10.481037
iceland,2018.0,3.658953,0.715029,2.783351,3.2e-05,0.045099,0.156462,10.366893
iceland,2019.0,3.546263,0.684012,2.692315,0.000227,0.045099,0.163106,9.829598
iceland,2020.0,3.328876,0.667573,2.480043,0.0002,0.045099,0.174873,9.078694
iceland,2021.0,3.374964,0.667573,2.526131,0.0002,0.045099,0.174873,9.113272
india,1990.0,577.996538,366.514068,158.166611,21.097187,22.347914,9.870757,0.664019
india,1991.0,615.365508,393.043111,166.422544,23.563184,24.503037,7.833632,0.692245
india,1992.0,655.447568,411.415002,188.0548,27.256496,25.156198,3.565072,0.722197
india,1993.0,677.299816,433.121813,186.878656,26.996352,26.602355,3.70064,0.731148
india,1994.0,716.268589,455.720366,198.9552,28.996896,28.540079,4.056048,0.757746
india,1995.0,761.449242,471.723186,2211.0,50.213288,31.103789,3.290257,0.789656
india,1996.0,825.200806,504.498913,243.160345,39.746906,34.079363,3.71528,0.839232
india,1997.0,858.935134,527.722798,244.201936,46.023504,37.41816,3.568736,0.856934
india,1998.0,876.952083,524.125992,262.892,47.59536,39.026475,3.312256,0.858549
india,1999.0,950.950878,560.528326,300.510056,42.315536,44.59248,3.00448,0.913936
india,2000.0,978.103843,572.87681,312.286549,43.872736,45.957013,3.110736,0.923058
india,2001.0,991.731661,582.083456,316.115271,43.568933,46.739658,3.224343,0.919146
india,2002.0,1022.175223,598.598121,324.587833,47.133696,49.111237,2.744336,0.930677
india,2003.0,1058.725338,625.890755,329.936696,49.987952,50.880079,2.029856,0.947477
india,2004.0,1124.517704,669.968548,347.518127,49.584753,55.544666,1.90161,0.989662
india,2005.0,1184.926501,721.469674,351.646194,50.438624,59.686569,1.68544,1.026231
india,2006.0,1258.643267,773.565357,368.891165,49.442016,64.905401,1.839328,1.073585
india,2007.0,1356.953125,842.478182,391.02779,52.695648,68.333266,2.41824,1.140592
india,2008.0,1461.518268,910.796506,360.26867949999996,1733.0,73.244725,3.057608,1.1900987
india,2009.0,1611.416152,983.94822,431.609933,112.684767,81.267957,1.905276,1.316904
india,2010.0,1676.495006,1015.983089,438.373461,134.24424,86.02924,1.864976,1.351343
india,2011.0,1778.472509,1089.807084,458.909201,136.364239,91.314496,2.077488,1.414156
india,2012.0,1962.59435,1244.606043,488.554125,125.604798,100.237156,3.592229,1.539909
india,2013.0,2037.415492,1319.99865,495.642138,110.689227,107.819842,3.265635,1.578007
india,2014.0,2187.343005,1447.354894,511.166221,109.4675,115.824896,3.529493,1.673244
india,2016.0,2383.815964,1529.990408,613.165557,113.622467,123.281311,3.756221,1.780779
india,2017.0,2434.867906,1560.98815,631.08743,118.922003,121.047241,2.823083,1.798018
india,2018.0,2600.446463,1677.600364,655.190293,126.201229,138.964893,2.489684,1.899518
india,2019.0,2626.459473,1677.653708,674.011463,128.675994,143.664137,2.454171,1.898949
india,2020.0,2445.011942,1588.060207,603.60216,127.63538,122.908202,2.805994,1.750956
india,2021.0,2709.683625,1802.311897,622.148121,133.450811,149.001244,2.771552,1.925088
indonesia,1990.0,144.796133,6.946944,76.987968,44.063264,7.718565,9.079392,0.794885
indonesia,1991.0,174.864999,13.519874,97.702161,43.494425,9.087156,11.061382,0.943374
indonesia,1992.0,199.418666,12.508896,112.950128,52.373216,9.777354,11.809072,1.057596
indonesia,1993.0,215.108733,21.309824,112.763264,57.660368,10.774781,12.600496,1.121893
indonesia,1994.0,218.319088,26.648272,108.934384,60.30944,12.537856,9.889136,1.119996
indonesia,1995.0,222.39493,25.175344,109.714816,64.574336,13.312434,9.618,1.122412
indonesia,1996.0,251.744209,27.560608,121.307712,78.992176,14.265713,9.618,1.250134
indonesia,1997.0,277.414246,29.389337,140.549254,82.04172,16.010002,9.423934,1.3557
indonesia,1998.0,212.475345,32.074656,109.678176,48.027712,13.076801,9.618,1.022226
indonesia,1999.0,240.183696,37.167042,102.289972,83.651492,14.081749,2.993442,1.138328
indonesia,2000.0,276.563118,50.906012,156.815536,48.591968,16.446371,3.803232,1.291914
indonesia,2001.0,303.341381,64.628561,149.855728,61.162388,18.461538,9.233165,1.397163
indonesia,2002.0,310.818287,66.665219,156.843069,59.764222,18.136511,9.409265,1.412072
indonesia,2003.0,340.441487,89.489682,162.447104,62.661728,17.811484,8.031488,1.526095
indonesia,2004.0,344.393729,82.216103,173.895339,61.885636,19.046587,7.350064,1.52428
indonesia,2005.0,348.988697,94.222089,174.75448,54.450704,18.526544,7.03488,1.525266
indonesia,2006.0,346.705556,111.640521,152.499344,57.425872,19.046587,6.093232,1.495727
indonesia,2007.0,388.255228,140.06599,166.224688,57.077792,19.566631,5.320128,1.653147
indonesia,2008.0,366.293293,121.844541,158.30312,60.313104,20.541712,5.290816,1.539458
indonesia,2009.0,401.957338,128.274197,181.260245,64.540826,19.43662,8.44545,1.668002
indonesia,2010.0,451.545583,152.666688,195.674233,73.730036,19.461,10.013626,1.850474
indonesia,2011.0,504.800215,181.280983,211.328528,81.553312,21.1,9.537392,2.042901
indonesia,2012.0,515.954163,187.171325,218.77744,80.062064,23.294,6.649334,2.06198
indonesia,2013.0,489.055124,164.219227,229.408315,64.753293,24.775,5.89929,1.930918
indonesia,2014.0,487.889954,173.584305,220.592833,62.415688,25.53365,5.763478,1.904111
indonesia,2015.0,539.149239,197.815239,217.062688,94.252736,24.55791,5.460667,2.080918
indonesia,2016.0,552.651509,206.32789,221.338576,91.185968,28.70984,5.089235,2.110564
indonesia,2017.0,567.25477,221.093265,228.470295,84.338533,28.96566,4.387018,2.14464
indonesia,2019.0,659.435739,315.400701,222.18496,87.910352,30.156,3.783726,2.446134
indonesia,2020.0,609.786127,300.517866,202.578967,74.960878,28.203453,3.524962,2.243032
indonesia,2021.0,619.277533,303.153575,210.249416,74.087852,28.637353,3.149338,2.262175
iraq,1990.0,49.057049,0.003664,33.210496,3.689648,4.173049,7.980192,2.778117
iraq,1991.0,45.185441,0.003664,39.486928,3.528432,2.071153,0.095264,2.531911
iraq,1992.0,58.889385,0.003664,53.596992,4.356496,0.822313,0.113584,3.203004
iraq,1993.0,63.129812,0.003664,57.32328,4.895104,0.816164,0.095264,3.271684
iraq,1994.0,71.0892,0.003664,64.098016,6.085904,0.810016,0.095264,3.510912
iraq,1995.0,74.083308,0.003664,67.054864,6.085904,0.847276,0.095264,3.536389
iraq,1996.0,69.283215,0.003664,62.328304,6.221472,0.638175,0.095264,3.201726
iraq,1997.0,1988.0,0.003664,60.591568,12.028912,2.273593,0.959968,3.048683
iraq,1998.0,72.101517,0.003664,64.262896,5.51432,0.785421,1.53888,3.127575
iraq,1999.0,71.68143,0.003664,61.961904,5.943008,1.948182,1.828336,3.009203
iraq,2001.0,84.556041,0.003664,2299.0,5.158912,2.273593,1.828336,100.34646473076924
iraq,2002.0,86.322167,0.003664,75.036888,12.028912,2.273593,1029.0,100.34646473076924
iraq,2003.0,90.785437,0.003664,85.253952,2.916544,0.691341,1.9236,3.353875
iraq,2004.0,113.63505,0.003664,95.487504,1.86864,0.890106,15.3888,4.078943
iraq,2005.0,112.764261,0.003664,87.089616,12.43928,1.045237,12.190128,3.929248
iraq,2006.0,97.964939,0.003664,71.601888,11.959296,1.235339,13.168416,3.389133
iraq,2007.0,61.169409,0.003664,34.66144,12.028912,1.629409,12.849648,2.134247
iraq,2008.0,91.803403,0.003664,62.786304,15.249568,2.310203,11.457328,3.141974
iraq,2009.0,102.968937,0.003664,70.198576,16.700512,2.516713,13.553136,3.399544
iraq,2010.0,179.6241349285714,0.003664,78.471888,14.817216,2.868185,13.908544,100.34646473076924
iraq,2012.0,153.656664,0.003664,113.147984,13.15376,3.477528,23.877391,4.537404
iraq,2013.0,164.850878,0.003664,122.525085,13.058204,4.17929,25.088299,4.646069
iraq,2014.0,166.905265,0.003664,124.617206,12.633192,3.143352,26.511516,4.542074
iraq,2015.0,168.214441,0.003664,121.072228,12.985503,3.492613,30.664097,4.45509
iraq,2017.0,211.71128,0.003664,154.40096,19.225008,4.540397,33.544915,5.343389
iraq,2018.0,213.431081,0.003664,1252.0,30.488144,4.889658,33.402223,5.258128
iraq,2019.0,187.148437,0.003664,113.972384,34.2584,5.238919,33.678734,4.502709
iraq,2020.0,173.507036,0.003664,103.114011,32.49138,5.238919,32.662725,4.077052
iraq,2021.0,185.580695,0.003664,116.833193,30.043944,5.238919,33.464639,2517.0
ireland,1990.0,32.94442,14.658914,12.399713,4.414026,0.884,6e-06,9.452191
ireland,1991.0,33.674307,14.367054,13.45306,4.546653,0.782,6e-06,9.60804
ireland,1992.0,33.495315,13.765116,14.025055,4.516569,0.753,6e-06,9.493149
ireland,1993.0,33.716364,13.195587,13.99164,5.220705,0.729,7e-06,9.509086
ireland,1994.0,34.838447,12.556833,15.778462,5.151802,0.859,7e-06,9.787736
ireland,1995.0,35.852987,12.668263,16.078457,5.527482,0.879,8e-06,10.01625
ireland,1996.0,37.46927,13.073998,16.534516,6.178322,0.983,1.3e-05,10.388715
ireland,1997.0,38.804985,12.210017,18.194857,6.591682,1.145,1.8e-05,10.660271
ireland,1998.0,40.708971,11.892729,20.50167,6.720842,1.059,2.4e-05,11.066229
ireland,1999.0,42.440183,10.289113,23.186119,7.189719,1.166,0.038295,11.408921
ireland,2001.0,47.607612,11.65916,24.844206,8.601435,1.85119,0.056092,12.433374
ireland,2003.0,45.684109,10.842907,23.272473,8.839606,2.126951,4.5e-05,11.540165
ireland,2004.0,46.166785,10.206544,24.456139,8.756195,2.295081,4.8e-05,11.450226
ireland,2005.0,48.156597,11.16026,25.776718,8.400047,2.357055,4.3e-05,11.685046
ireland,2006.0,47.604659,10.020683,25.361371,9.428956,2.347851,5e-05,11.241284
ireland,2007.0,47.664334,9.670674,24.828674,10.207724,2.374056,6.1e-05,10.932603
ireland,2008.0,47.363258,9.643891,24.384115,10.771399,2.106733,6.2e-05,10.637711
ireland,2009.0,42.179308,8.604719,21.400239,10.38164,1.326776,6.5e-05,9.373613
ireland,2010.0,41.793616,8.426884,20.274457,11.365219,1.105109,7.3e-05,9.237005
ireland,2011.0,38.056383,8.310956,18.367395,9.85002,0.966273,6.2e-05,8.374161
ireland,2012.0,38.227157,9.62159,17.460983,9.523164,1.177022,5.5e-05,8.374792
ireland,2013.0,37.28175,8.738544,17.659054,9.066713,1.111746,5.2e-05,8.124453
ireland,2014.0,36.853014,8.647303,17.368282,8.795856,1.461122,4.5e-05,7.973103
ireland,2015.0,38.71804,9.351334,18.246563,8.888227,1.652014,0.000405,8.298335
ireland,2016.0,40.369543,9.205271,18.850458,9.910448,1.793524,0.001367,8.560508
ireland,2017.0,39.078033,7.869732,18.679321,8.839606,1.839605,0.00476,8.189277
ireland,2018.0,39.012368,6.35416,19.503747,10.59865,1.916043,0.000205,8.069565
ireland,2019.0,37.325663,4.543313,19.544584,10.83591,1.892599,0.000286,7.623676
ireland,2020.0,35.153202,3.757762,18.136652,10.951807,1.76964,0.000334,7.107229
ireland,2021.0,37.540329,6.292886,18.438844,10.501618,1.76964,0.000334,7.528353
iran,1990.0,209.943734,2.69304,139.28696,40.014544,6.13007,21.81912,3.762862
iran,1991.0,221.833928,3.843473,139.790287,49.61707,6.269707,22.313392,3.825324
iran,1992.0,226.934892,3.385481,142.941329,52.647168,6.226416,21.734498,3.822253
iran,1993.0,235.606908,4.132928,146.528414,60.689554,6.559167,17.696845,3.942854
iran,1994.0,263.820316,4.173296,157.266208,73.287328,12.304723,22.31376,4.39805
iran,1995.0,271.581982,3.909488,156.606688,81.575296,6.986222,22.504288,4.46719
iran,1996.0,276.289827,4.089024,160.790976,81.245536,7.081091,23.0832,4.485343
iran,1997.0,267.045699,4.19528,143.211104,90.914832,7.564883,21.1596,4.274062
iran,1998.0,305.503483,4.884054,174.869641,98.652023,7.861996,19.23577,4.814003
iran,1999.0,379.5014,4.975712,227.7176,114.287488,8.477432,24.043168,5.886047
iran,2000.0,369.149582,5.327509,210.117822,120.447863,9.117717,24.138671,5.632055
iran,2001.0,394.752036,4.14032,227.453792,127.65376,9.922116,25.582048,5.920554
iran,2002.0,397.628493,4.664272,217.927392,143.815664,10.446285,20.77488,5.905919
iran,2003.0,413.664624,1028.0,2501.0,221.540096,10.7492,28.46928,6.387067774193548
iran,2004.0,442.118801,4.994073,221.76543,178.89994,11.320446,25.138911,6.401797
iran,2005.0,463.162429,6.085904,222.489072,200.160656,11.343597,23.0832,6.599392
iran,2006.0,503.643459,5.983312,233.363824,221.540096,12.304723,30.451504,7.066125
iran,2007.0,512.659548,6.576927,225.180052,236.520213,14.190781,30.191575,7.088823
iran,2008.0,534.644072,5.858696,233.944801,246.874968,15.627364,32.338243,7.292087
iran,2009.0,559.024857,4.393165,232.91834,261.065372,17.753251,42.894729,7.521591
iran,2010.0,569.771991,5.448333,227.532939,277.220124,21.560503,38.010092,7.559279
iran,2011.0,577.336334,5.3128,223.694528,293.262896,23.057406,32.008704,7.562403
iran,2012.0,588.364783,4.129328,247.162448,292.273616,24.068161,20.73123,7.609039
iran,2013.0,597.952352,4.118336,253.32896,294.93368,24.831085,20.740292,7.621215
iran,2014.0,632.673307,3.59072,223.676023,1491.0,1852.0,22.784998,7.912207
iran,2015.0,631.581182,4.301511,227.053111,356.768957,20.900424,22.55718,7.721906
iran,2016.0,633.826874,3.451488,200.124016,380.704256,19.761352,29.785761,7.608397
iran,2017.0,685.401328,4.70824,229.058624,399.50424,18.909928,33.220296,8.110771
iran,2018.0,700.937563,4.920752,235.390016,409.096592,19.091292,32.438911,8.186843
iran,2019.0,702.958121,3.729934,229.401917,422.97009,20.892741,25.963439,8.120656
iran,2020.0,729.977907,3.740171,223.676023,453.781453,23.855126,24.925134,8.362657
iran,2021.0,748.878752,3.729952,222.961835,466.993766,22.524908,32.66829,8.517397
israel,1990.0,35.82436,9.950414,24.821081,0.065945,0.986919,0.00047,7.458352
israel,1991.0,36.148458,10.861186,24.04558,0.047637,1.194055,0.00047,7.313339
israel,1992.0,42.082498,13.369936,27.362752,0.047632,1.302178,0.00047,8.284953
israel,1993.0,44.234508,15.111573,27.617828,0.047636,1.457472,0.00047,8.485426
israel,1994.0,47.474582,16.016564,29.907847,0.043971,1.506199,0.00047,8.879908
israel,1995.0,49.865527,17.55056,30.370896,0.043968,1.900103,0.00047,9.101651
israel,1997.0,54.865705,23.04656,30.070448,0.029312,1.719385,0.00047,9.553021
israel,1998.0,56.009768,24.790624,29.007888,0.021984,2.189272,0.00047,9.542504
israel,1999.0,54.75605,24.208048,28.256768,0.01832,2.272914,0.00047,9.135009
israel,2000.0,59.51938,28.201808,29.14712,0.01832,2.152132,0.00047,9.730225
israel,2001.0,63.023569,30.583408,30.601728,0.01832,1.820113,0.00047,10.103198
israel,2002.0,59.301358,29.25704,28.209136,0.014656,1.820526,0.00047,9.328964
israel,2003.0,62.414678,29.726032,30.788592,0.014656,1.885398,0.00047,9.637973
israel,2004.0,58.679234,30.042921,24.510627,2.179944,1.945743,0.00047,8.896204
israel,2005.0,56.524139,27.822609,23.539671,3.004285,2.157574,0.00047,8.418692
israel,2006.0,62.148963,29.921995,25.708146,4.254156,2.264667,0.00047,9.096643
israel,2007.0,62.799906,30.308608,25.131376,5.089296,2.270626,0.00047,9.033354
israel,2009.0,63.860946,27.087952,27.135584,7.82264,1.81477,0.00047,8.869942
israel,2010.0,68.286901,28.069904,28.113872,10.079664,2.023461,0.00047,9.318062
israel,2011.0,68.594737,29.00056,28.000288,9.3432,2.250689,0.00047,9.195314
israel,2012.0,74.784842,32.575026,35.143364,4.81426,2.251929,0.000263,9.850342
israel,2013.0,63.095309,26.715771,22.915983,11.293102,2.17019,0.000263,8.165906
israel,2014.0,60.282331,25.305119,20.21185,12.473013,2.292236,0.000113,7.665757
israel,2015.0,62.939149,25.088862,21.831377,13.784767,2.233278,0.000865,7.859752
israel,2016.0,61.160656,20.832269,22.656832,15.688318,1.983238,0.00047,7.496089
israel,2017.0,58.841634,18.834126,21.329465,16.690554,1.982413,0.005076,7.081456
